survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone
-0.7892723355548015,0.8273772438659699,male,-2.2294672039563297,3.1548090514635256,0.7676298785983874,-0.06199888922968463,Q,Third,child,False,C,Queenstown,no,False
1.266989801811655,-0.3693648410115938,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,S,Second,man,True,C,Southampton,yes,True
-0.7892723355548015,0.8273772438659699,female,0.13464516992942355,0.4327933656785018,-0.4736736092984604,-0.2859972841804228,S,Third,woman,False,C,Southampton,no,False
1.266989801811655,0.8273772438659699,female,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,C,Third,woman,False,C,Cherbourg,yes,True
-0.7892723355548015,-0.3693648410115938,male,0.4664504153870731,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,S,Second,man,True,C,Southampton,no,True
1.266989801811655,-0.3693648410115938,male,0.3834991040226607,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,S,Second,man,True,D,Southampton,yes,True
1.266989801811655,0.8273772438659699,female,-1.1925758119011747,-0.47454519624983954,-0.4736736092984604,-0.4867562231804066,Q,Third,child,False,C,Queenstown,yes,True
1.266989801811655,-1.5661069258891576,male,-0.11420876416381363,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,S,First,man,True,A,Southampton,yes,True
-0.7892723355548015,0.8273772438659699,female,-1.7732349914520615,2.2474704895351842,0.7676298785983874,-0.22408312108167944,S,Third,child,False,C,Southampton,no,False
1.266989801811655,0.8273772438659699,female,0.7153043494803103,0.4327933656785018,5.73284383018578,-0.016444159470040135,S,Third,woman,False,C,Southampton,yes,False
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,C,Third,man,True,C,Cherbourg,no,True
-0.7892723355548015,-1.5661069258891576,male,-0.8607705664435251,2.2474704895351842,2.0089333664952354,4.647001076532463,S,First,man,True,C,Southampton,no,False
1.266989801811655,0.8273772438659699,female,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,Q,Third,woman,False,C,Queenstown,yes,True
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,-1.5661069258891576,male,0.881206972209135,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,C,First,man,True,C,Cherbourg,no,True
1.266989801811655,-1.5661069258891576,female,0.02673527282213031,0.4327933656785018,-0.4736736092984604,2.301728820789,C,First,woman,False,B,Cherbourg,yes,False
1.266989801811655,0.8273772438659699,female,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,Q,Third,woman,False,C,Queenstown,yes,True
-0.7892723355548015,-0.3693648410115938,male,2.084000986993115,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,S,Second,man,True,C,Southampton,no,True
-0.7892723355548015,-1.5661069258891576,male,-0.11420876416381363,0.4327933656785018,-0.4736736092984604,1.0060617003323709,C,First,man,True,C,Cherbourg,no,False
-0.7892723355548015,-1.5661069258891576,male,1.0471095949379599,0.4327933656785018,-0.4736736092984604,0.39858208016340624,S,First,man,True,C,Southampton,no,False
1.266989801811655,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,C,Third,man,True,C,Cherbourg,yes,True
-0.7892723355548015,0.8273772438659699,male,-0.6948679437147004,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,female,-0.9437218778079376,1.340131927606843,-0.4736736092984604,-0.2859972841804228,S,Third,woman,False,C,Southampton,no,False
1.266989801811655,0.8273772438659699,female,-1.2755271232655871,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,C,Third,child,False,C,Cherbourg,yes,False
-0.7892723355548015,0.8273772438659699,female,0.881206972209135,0.4327933656785018,-0.4736736092984604,-0.4576454924460446,S,Third,woman,False,C,Southampton,no,False
-0.7892723355548015,-0.3693648410115938,female,-0.19716007552822604,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,S,Second,woman,False,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,C,Third,man,True,C,Cherbourg,no,True
1.266989801811655,-0.3693648410115938,female,-2.1879915482741232,0.4327933656785018,2.0089333664952354,0.18876253192945994,C,Second,child,False,C,Cherbourg,yes,False
1.266989801811655,0.8273772438659699,female,-0.8607705664435251,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,Q,Third,woman,False,C,Queenstown,yes,True
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,Q,Third,man,True,C,Queenstown,no,False
1.266989801811655,0.8273772438659699,female,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,Q,Third,woman,False,C,Queenstown,yes,True
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,1.340131927606843,-0.4736736092984604,-0.21191774308354583,C,Third,man,True,C,Cherbourg,no,False
-0.7892723355548015,0.8273772438659699,female,-0.9437218778079376,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,S,Third,woman,False,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,-1.8561863028164738,3.1548090514635256,0.7676298785983874,0.1506737441786005,S,Third,child,False,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,-0.6948679437147004,-0.47454519624983954,-0.4736736092984604,-0.4913710934835715,S,Third,man,True,C,Southampton,no,True
1.266989801811655,-1.5661069258891576,female,1.6277687744888465,0.4327933656785018,-0.4736736092984604,0.8964967865378598,C,First,woman,False,D,Cherbourg,yes,False
1.266989801811655,-0.3693648410115938,female,-0.031257452799401245,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,S,Second,woman,False,C,Southampton,yes,False
-0.7892723355548015,-1.5661069258891576,male,2.084000986993115,-0.47454519624983954,0.7676298785983874,0.5995101505357573,C,First,man,True,B,Cherbourg,no,False
1.266989801811655,-1.5661069258891576,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,S,First,man,True,C,Southampton,yes,True
1.266989801811655,-0.3693648410115938,female,-0.6948679437147004,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,S,Second,woman,False,C,Southampton,yes,True
-0.7892723355548015,0.8273772438659699,male,-0.07273310848160744,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,C,Third,man,True,C,Cherbourg,no,True
1.266989801811655,-0.3693648410115938,female,-2.0220889255452987,0.4327933656785018,2.0089333664952354,-0.08968408411123653,S,Second,child,False,C,Southampton,yes,False
-0.7892723355548015,0.8273772438659699,male,-1.5243810573588243,4.0621476133918675,2.0089333664952354,0.2958951755118318,S,Third,child,False,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,-0.6119166323502879,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,C,Third,man,True,C,Cherbourg,no,True
1.266989801811655,-1.5661069258891576,female,0.7153043494803103,-0.47454519624983954,-0.4736736092984604,0.962353321387736,S,First,woman,False,B,Southampton,yes,True
-0.7892723355548015,-1.5661069258891576,male,1.295963529031197,0.4327933656785018,-0.4736736092984604,1.0323213593611125,S,First,man,True,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,-2.105040236909711,2.2474704895351842,2.0089333664952354,-0.08666388103324908,S,Third,child,False,C,Southampton,no,False
-0.7892723355548015,-1.5661069258891576,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,C,First,man,True,C,Cherbourg,no,True
1.266989801811655,0.8273772438659699,male,0.02673527282213031,0.4327933656785018,0.7676298785983874,-0.3414522396297103,C,Third,man,True,C,Cherbourg,yes,False
1.266989801811655,-0.3693648410115938,female,-0.031257452799401245,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,S,Second,woman,False,F,Southampton,yes,True
-0.7892723355548015,0.8273772438659699,male,-0.8607705664435251,-0.47454519624983954,-0.4736736092984604,-0.4841568350646187,S,Third,man,True,C,Southampton,no,True
1.266989801811655,0.8273772438659699,female,-1.02667318917235,3.1548090514635256,2.0089333664952354,-0.4888542575852486,S,Third,woman,False,C,Southampton,yes,False
-0.7892723355548015,0.8273772438659699,male,-0.2801113868926384,1.340131927606843,-0.4736736092984604,-0.47400492578514347,S,Third,man,True,C,Southampton,no,False
-0.7892723355548015,-0.3693648410115938,male,0.21759648129383594,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,S,Second,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,female,-1.1096245005367624,4.0621476133918675,2.0089333664952354,0.2958951755118318,S,Third,woman,False,C,Southampton,no,False
-0.7892723355548015,-0.3693648410115938,male,-0.6948679437147004,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,S,Second,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,-0.2801113868926384,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,C,Third,man,True,C,Cherbourg,no,False
1.266989801811655,0.8273772438659699,male,0.21759648129383594,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,S,Third,man,True,C,Southampton,yes,True
-0.7892723355548015,0.8273772438659699,male,-0.3630626982570508,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,S,Third,man,True,F,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,S,Third,man,True,C,Southampton,no,True
1.266989801811655,-0.3693648410115938,male,-2.2294672039563297,-0.47454519624983954,2.0089333664952354,-0.06451572512800753,S,Second,child,False,C,Southampton,yes,False
1.266989801811655,0.8273772438659699,female,0.051693858565011144,-0.47454519624983954,-0.4736736092984604,-0.397241430886295,S,Third,woman,False,C,Southampton,yes,True
-0.7892723355548015,0.8273772438659699,male,-0.6119166323502879,-0.47454519624983954,-0.4736736092984604,-0.46720946885967163,S,Third,man,True,C,Southampton,no,True
1.266989801811655,0.8273772438659699,male,-0.031257452799401245,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,S,Third,man,True,C,Southampton,yes,True
1.266989801811655,0.8273772438659699,female,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.49162277707340374,Q,Third,woman,False,C,Queenstown,yes,True
-0.7892723355548015,-1.5661069258891576,male,-0.11420876416381363,-0.47454519624983954,-0.4736736092984604,0.29992211294914856,S,First,man,True,C,Southampton,no,True
1.266989801811655,-0.3693648410115938,female,-1.02667318917235,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,S,Second,woman,False,C,Southampton,yes,True
1.266989801811655,0.8273772438659699,female,0.3005477926582483,2.2474704895351842,-0.4736736092984604,-0.32928686163157667,S,Third,woman,False,C,Southampton,yes,False
-0.7892723355548015,0.8273772438659699,male,-1.1096245005367624,0.4327933656785018,3.250236854392083,0.04370821849987721,S,Third,man,True,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,S,Third,man,True,C,Southampton,no,True
1.266989801811655,-1.5661069258891576,female,-0.5289653209858756,2.2474704895351842,2.0089333664952354,4.647001076532463,S,First,woman,False,C,Southampton,yes,False
-0.7892723355548015,0.8273772438659699,male,-0.4460140096214632,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,-0.031257452799401245,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,-0.7778192550791128,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,-1.5661069258891576,male,1.3789148403956093,0.4327933656785018,-0.4736736092984604,0.5833178351003071,S,First,man,True,E,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,-0.2801113868926384,0.4327933656785018,2.0089333664952354,-0.23415046467497105,S,Third,man,True,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,2.084000986993115,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,-1.5661069258891576,male,2.084000986993115,-0.47454519624983954,-0.4736736092984604,0.0493298231623713,C,First,man,True,A,Cherbourg,no,True
1.266989801811655,-1.5661069258891576,male,-0.5289653209858756,-0.47454519624983954,0.7676298785983874,0.6272778976347743,C,First,man,True,D,Cherbourg,yes,False
1.266989801811655,-0.3693648410115938,female,0.3834991040226607,-0.47454519624983954,0.7676298785983874,-0.18532384824750675,S,Second,woman,False,C,Southampton,yes,False
-0.7892723355548015,-0.3693648410115938,male,0.3834991040226607,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,S,Second,man,True,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,female,-0.11420876416381363,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,S,Third,woman,False,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,-1.5661069258891576,male,-0.6948679437147004,-0.47454519624983954,0.7676298785983874,0.907737982394129,S,First,man,True,D,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,0.3005477926582483,-0.47454519624983954,-0.4736736092984604,-0.4741720436887921,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,0.6323530381158979,1.340131927606843,-0.4736736092984604,-0.4888542575852486,S,Third,man,True,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,-0.11420876416381363,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,S,Third,man,True,C,Southampton,no,True
1.266989801811655,0.8273772438659699,female,-0.6948679437147004,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,S,Third,woman,False,C,Southampton,yes,True
1.266989801811655,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,S,Third,man,True,C,Southampton,yes,True
-0.7892723355548015,0.8273772438659699,male,0.7153043494803103,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,S,Third,man,True,C,Southampton,no,True
1.266989801811655,0.8273772438659699,female,0.02673527282213031,0.4327933656785018,-0.4736736092984604,-0.1621689579829361,Q,Third,woman,False,C,Queenstown,yes,False
-0.7892723355548015,-1.5661069258891576,male,1.4618661517600218,-0.47454519624983954,-0.4736736092984604,0.39858208016340624,S,First,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,female,-1.234051467583381,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,C,Third,child,False,C,Cherbourg,no,False
-0.7892723355548015,0.8273772438659699,male,-0.6119166323502879,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,female,-0.7778192550791128,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,S,Third,woman,False,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,female,-1.02667318917235,-0.47454519624983954,-0.4736736092984604,-0.3573083057891445,C,Third,woman,False,C,Cherbourg,no,True
-0.7892723355548015,0.8273772438659699,male,-0.6948679437147004,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,2.084000986993115,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,Q,Third,man,True,C,Queenstown,no,True
-0.7892723355548015,-0.3693648410115938,male,-0.031257452799401245,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,S,Second,man,True,C,Southampton,no,False
-0.7892723355548015,-1.5661069258891576,male,-0.4460140096214632,-0.47454519624983954,0.7676298785983874,4.335332226633905,C,First,man,True,B,Cherbourg,no,False
-0.7892723355548015,0.8273772438659699,female,-2.2294672039563297,3.1548090514635256,2.0089333664952354,-0.01870931177853076,S,Third,child,False,C,Southampton,no,False
-0.7892723355548015,-0.3693648410115938,male,-0.6948679437147004,1.340131927606843,-0.4736736092984604,0.8314778546749452,S,Second,man,True,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,-0.3693648410115938,male,0.25907213697604214,0.4327933656785018,-0.4736736092984604,-0.04295550208861426,C,Second,man,True,C,Cherbourg,no,False
1.266989801811655,-0.3693648410115938,female,0.25907213697604214,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,S,Second,woman,False,E,Southampton,yes,True
-0.7892723355548015,-1.5661069258891576,male,2.0425253313109084,-0.47454519624983954,0.7676298785983874,0.907737982394129,S,First,man,True,D,Southampton,no,False
1.266989801811655,0.8273772438659699,male,-1.4414297459944119,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,C,Third,child,False,C,Cherbourg,yes,False
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,Q,Third,man,True,C,Queenstown,no,True
1.266989801811655,0.8273772438659699,male,-0.4460140096214632,-0.47454519624983954,-0.4736736092984604,-0.5046257580584992,S,Third,man,True,C,Southampton,yes,True
1.266989801811655,0.8273772438659699,female,0.02673527282213031,0.4327933656785018,0.7676298785983874,-0.19824427701513722,C,Third,woman,False,F,Cherbourg,yes,False
-0.7892723355548015,0.8273772438659699,male,1.295963529031197,-0.47454519624983954,-0.4736736092984604,-0.5079822104125026,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,0.3005477926582483,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,C,Third,man,True,C,Cherbourg,no,True
-0.7892723355548015,0.8273772438659699,male,-0.7778192550791128,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,female,1.4618661517600218,0.4327933656785018,-0.4736736092984604,-0.35646868933346404,S,Third,woman,False,C,Southampton,no,False
1.266989801811655,-0.3693648410115938,female,-0.031257452799401245,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,S,Second,woman,False,C,Southampton,yes,False
-0.7892723355548015,-0.3693648410115938,male,-0.3630626982570508,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,S,Second,man,True,C,Southampton,no,True
-0.7892723355548015,-0.3693648410115938,male,-0.5289653209858756,-0.47454519624983954,-0.4736736092984604,-0.3454791770670269,C,Second,man,True,C,Cherbourg,no,True
1.266989801811655,-1.5661069258891576,female,-0.8607705664435251,-0.47454519624983954,2.0089333664952354,-0.11921562980779811,S,First,woman,False,D,Southampton,yes,False
-0.7892723355548015,-1.5661069258891576,male,0.6323530381158979,0.4327933656785018,-0.4736736092984604,0.4207302360686478,S,First,man,True,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,-1.1096245005367624,-0.47454519624983954,-0.4736736092984604,-0.4628462821463391,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,-1.5661069258891576,male,-0.4460140096214632,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,C,First,man,True,B,Cherbourg,no,True
-0.7892723355548015,0.8273772438659699,female,0.02673527282213031,-0.47454519624983954,2.0089333664952354,-0.3414522396297103,C,Third,woman,False,C,Cherbourg,no,False
1.266989801811655,0.8273772438659699,female,-0.6119166323502879,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,S,Third,woman,False,C,Southampton,yes,True
1.266989801811655,0.8273772438659699,female,-0.4460140096214632,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,S,Third,woman,False,C,Southampton,yes,False
-0.7892723355548015,0.8273772438659699,male,-0.8607705664435251,-0.47454519624983954,-0.4736736092984604,-0.5125125150294839,Q,Third,man,True,C,Queenstown,no,True
-0.7892723355548015,-0.3693648410115938,male,-0.9437218778079376,-0.47454519624983954,-0.4736736092984604,-0.41687275089321363,S,Second,man,True,C,Southampton,no,True
-0.7892723355548015,-0.3693648410115938,male,-0.8607705664435251,0.4327933656785018,0.7676298785983874,0.09152810056801232,S,Second,man,True,C,Southampton,no,False
1.266989801811655,0.8273772438659699,male,-0.19716007552822604,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,S,Third,man,True,C,Southampton,yes,True
-0.7892723355548015,0.8273772438659699,female,-1.690283680087649,1.340131927606843,2.0089333664952354,0.04370821849987721,S,Third,child,False,C,Southampton,no,False
-0.7892723355548015,-0.3693648410115938,male,0.5908773824336917,-0.47454519624983954,2.0089333664952354,-0.12491978668775715,S,Second,man,True,F,Southampton,no,False
-0.7892723355548015,-0.3693648410115938,male,1.0471095949379599,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,S,Second,man,True,C,Southampton,no,True
-0.7892723355548015,-0.3693648410115938,male,1.7936713972176714,-0.47454519624983954,-0.4736736092984604,-0.39623469652696586,S,Second,man,True,C,Southampton,no,True
1.266989801811655,-1.5661069258891576,female,-0.6119166323502879,0.4327933656785018,-0.4736736092984604,0.6925485130875209,S,First,woman,False,C,Southampton,yes,False
-0.7892723355548015,0.8273772438659699,male,2.084000986993115,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,0.9226826278913413,-0.47454519624983954,2.0089333664952354,-0.35646868933346404,S,Third,man,True,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.5011867534870308,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,-1.5661069258891576,male,1.7936713972176714,-0.47454519624983954,0.7676298785983874,0.5874293382238074,C,First,man,True,C,Cherbourg,no,False
1.266989801811655,0.8273772438659699,female,-1.1096245005367624,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,Q,Third,woman,False,C,Queenstown,yes,True
-0.7892723355548015,0.8273772438659699,male,0.051693858565011144,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,0.02673527282213031,6.784163299176891,2.0089333664952354,0.7519458402879414,S,Third,man,True,C,Southampton,no,False
-0.7892723355548015,0.8273772438659699,male,1.2130122176667846,-0.47454519624983954,0.7676298785983874,-0.32425318983493084,S,Third,man,True,C,Southampton,no,False
1.266989801811655,-0.3693648410115938,female,0.881206972209135,-0.47454519624983954,-0.4736736092984604,-0.331300330350235,S,Second,woman,False,C,Southampton,yes,True
-0.7892723355548015,0.8273772438659699,male,-0.2801113868926384,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,-1.02667318917235,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,-2.2294672039563297,3.1548090514635256,0.7676298785983874,0.1506737441786005,S,Third,child,False,C,Southampton,no,False
1.266989801811655,0.8273772438659699,male,-1.690283680087649,-0.47454519624983954,2.0089333664952354,-0.2351571990343002,S,Third,child,False,C,Southampton,yes,False
1.266989801811655,-1.5661069258891576,female,0.02673527282213031,-0.47454519624983954,0.7676298785983874,0.4589861417231558,S,First,woman,False,E,Southampton,yes,False
-0.7892723355548015,0.8273772438659699,female,1.295963529031197,0.4327933656785018,4.491540342288931,-0.08666388103324908,S,Third,woman,False,C,Southampton,no,False
-0.7892723355548015,-1.5661069258891576,male,0.02673527282213031,-0.47454519624983954,-0.4736736092984604,-0.12642988822675086,S,First,man,True,C,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,-0.11420876416381363,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,S,Third,man,True,C,Southampton,no,True
-0.7892723355548015,-1.5661069258891576,male,2.084000986993115,-0.47454519624983954,-0.4736736092984604,0.026090367211616904,S,First,man,True,B,Southampton,no,True
-0.7892723355548015,0.8273772438659699,male,-2.105040236909711,3.1548090514635256,0.7676298785983874,-0.06199888922968463,Q,Third,child,False,C,Queenstown,no,False
1.266989801811655,0.8273772438659699,female,-2.2294672039563297,0.4327933656785018,0.7676298785983874,-0.4242561406845337,S,Third,child,False,C,Southampton,yes,False
